"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"San Marino","SMR","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0202142713","0.0404285426","0.0606428138","0.0606428138","0.0606428138","0.0606428138","0.0606428138","0.0606428138","0.0606428138","0.0606428138","0.0606428138","0.0606428138","0.0606428138","0.0606428138","0.0606428138","0.0606428138","0.0606428138","0.0606428138","0.0606428138","0.0606428138","0.0606428138","","","",
"Serbia","SRB","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.0465236495","69.578313253","68.0403465535","70.534286019","72.452990545","75.4453825269","75.4170040486","75.4867760652","74.8746361161","73.866561077","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.62411157485982","6.33785445649934","6.66229281007097","6.77759592418359","6.61235854571586","6.91877445018837","6.736824363078","6.78852394543758","","","",
"South Sudan","SSD","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.1945288754","34.1945288754","34.1945288754","34.1945288754","34.1945288754","34.1945288754","34.1945288754","34.1945288754","34.1945288754","34.1945288754","","","",
"Sub-Saharan Africa","SSF","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.6261409248626","6.33977460383515","6.66415971918171","6.7794504056094","6.6141967987634","6.92057132180012","6.73862218569062","6.79030983044273","","","",
"Small states","SST","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.8903890983457","24.9735261007863","26.0681184423404","26.5016781091819","24.9639913728993","18.8286355874112","17.1780402614831","18.7043660249721","","","",
"Sao Tome and Principe","STP","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.466992665","1.466992665","1.466992665","1.466992665","1.466992665","1.466992665","","","",
"Suriname","SUR","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.7826086957","4.5880452342","4.40625","4.2360060514","4.0762463343","3.9260312945","3.7845303867","3.6510067114","3.5248041775","3.4053367217","3.2920792079","3.1845597105","3.0823529412","2.9850746269","5.9381224943","8.9728513728","12.0926977214","15.3012935114","18.6024803307","22.000324728","22.000324728","22.000324728","22.000324728","22.000324728","22.000324728","22.000324728","22.000324728","22.000324728","22.000324728","22.000324728","22.000324728","22.000324728","22.000324728","22.000324728","22.000324728","","","",
"Slovak Republic","SVK","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.1416454623","52.6932612125","53.3189033189","55.6379821958","58.0916030534","56.5791902941","54.9520941692","53.1967562953","55.1731774294","56.8804824561","54.1888709877","56.2551752691","55.5800617556","50.5390415654","44.6220930233","46.0365853659","43.3146252889","43.7403134148","43.1857790171","49.4213136931","36.4069006544","41.3910244949","42.2457821612","42.5981308411","41.5603091857","42.8391734052","42.4496061583","41.8738738739","41.9043037714","","","",
"Slovenia","SVN","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.4586298932","79.5685511979","80.7966533285","82.0485058467","81.5738654651","81.6023104075","81.981981982","82.2193931678","82.1330967169","81.6708627354","82.3294903566","85.4967116649","83.1990207079","81.2931995541","81.3929899696","81.382864505","81.8938605619","81.6737288136","82.7689243028","81.0955961332","","","",
"Sweden","SWE","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","72.6737048858","72.4531257649","72.233881595","72.0159602939","71.7993499248","71.5840386941","71.6851559431","71.7854197992","71.8873904411","71.9879371565","72.0896249391","72.0896249391","72.0896249391","72.0896249391","72.0896249391","72.0896249391","69.058197274","66.0282998602","62.9999315392","59.9730911537","60.0538901987","60.0134634803","59.9730911537","59.237677384","58.4736878887","57.6794241323","56.6881751613","55.6621172999","55.7464710571","55.8303449981","55.9151785714","56.1974200785","56.1659192825","56.5418227216","56.9194194194","57.9087452471","57.9087452471","57.9087452471","58.0953579067","58.2792207792","58.4603941986","58.129616937","57.7826324413","57.4182196273","57.0350315859","56.6315789474","57.4602351314","58.3340733505","59.2568924594","60.2329294637","51.0064412238","61.2669245648","","","",
"Eswatini","SWZ","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","2.4353120244","2.3364140481","2.2429906542","2.1545995103","2.0708446866","1.9913707269","1.9158576052","1.8440164193","1.7755856967","1.7103282144","1.6480282519","1.5884892086","1.5315315315","1.4769909066","1.4247166757","1.3745704467","1.3264248705","1.2801625603","1.235675137","1.1928623808","1.1516314779","1.3120702827","1.4709236032","1.628214826","1.7839668799","1.9382022472","1.9382022472","1.9382022472","1.9382022472","1.9382022472","1.9382022472","1.9382022472","1.9382022472","1.9382022472","1.9382022472","1.9382022472","1.9382022472","1.9382022472","1.9382022472","1.9382022472","1.9382022472","1.9382022472","","","",
"Sint Maarten (Dutch part)","SXM","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.243697479","9.2977681002","9.3515803193","9.4051359844","9.4584369257","9.5114849563","9.564281872","9.2820884699","9.2872570194","9.2923516798","9.2973740241","9.3023255814","15.2230971129","21.7306946061","27.6422764228","27.6923076923","27.7372262774","27.7372262774","27.7372262774","27.7372262774","27.7372262774","27.7372262774","27.7372262774","27.7372262774","27.7372262774","27.7372262774","27.7372262774","27.7372262774","27.7372262774","27.7372262774","27.7372262774","27.7372262774","27.7372262774","","","",
"Syrian Arab Republic","SYR","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.4671052632","2.5429399955","2.6534242514","2.807218562","2.8973452554","3.0099886036","3.0548373928","3.9211783439","3.4782049634","3.4782077144","3.5647953987","3.618383685","3.6717500776","3.6717500776","3.6717500776","3.6717500776","3.6717500776","3.6717500776","3.6717500776","3.6717500776","3.6717500776","3.6717500776","3.6717500776","3.6717500776","3.6717500776","3.6717500776","3.6717500776","3.6717500776","3.6717500776","","","",
"Turks and Caicos Islands","TCA","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.2099447514","4.6250700255","6.2260302531","7.3651372254","8.217053828","8.8782307155","9.4062771335","9.8377246803","10.1968591433","10.500454912","10.7604705657","10.9856613708","11.1825845408","11.3562482891","11.1588785047","10.9803102071","11.2538042977","11.5234911622","11.7894497499","11.7894497499","11.7894497499","11.7894497499","11.7894497499","11.7894497499","11.7894497499","11.7894497499","11.7894497499","11.7894497499","11.7894497499","11.7894497499","11.7894497499","11.7894497499","11.7894497499","11.7894497499","11.7894497499","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.1800198624676","14.8438999323054","14.4182199439115","14.5209679908068","14.4357977001255","13.5878693728973","12.1039142530081","12.2110315904552","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.523012444683","21.9185417176126","21.2929467596928","21.491563707033","20.7421171535693","20.4634678695794","20.5799484149526","21.5697462704577","","","",
"Togo","TGO","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.1868131868","11.8150594452","10.6043272818","9.5278365046","8.5644335633","7.6971875661","6.9123867069","6.1988079216","5.5471767519","4.9497620307","4.4000676933","3.8925956062","3.4226610249","2.9862475442","2.6771653543","2.3668639053","2.5490196078","2.6991869919","2.8251121076","2.8251121076","2.8251121076","2.8251121076","2.8251121076","2.8251121076","2.8251121076","2.8251121076","2.8251121076","2.8251121076","2.8251121076","2.8251121076","2.8251121076","2.8251121076","2.8251121076","2.8251121076","2.8251121076","","","",
"Thailand","THA","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.8459149129","4.8459149129","4.8459149129","4.8459149129","4.8459149129","4.8459149129","4.8459149129","4.8459149129","4.8459149129","4.8459149129","4.8459149129","4.8459149129","4.8459149129","4.8459149129","4.8459149129","","","",
"Tajikistan","TJK","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.2196580477","4.1508663439","4.0764911216","3.9958238421","3.9080307885","3.8121241446","2.7044174796","3.675086711","3.6456939464","3.6184750988","3.5931975917","3.5696608822","3.5476911299","3.6072723778","3.6690576751","3.7353228033","3.8057799943","3.880840039","3.9609692134","4.0466989735","4.1386377576","4.0839223606","3.8747285404","26.0891337006","16.4722733784","15.1858139974","16.2626262626","16.2626262626","","","",
"Turkmenistan","TKM","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5845739759","0.671154008","0.7563849739","0.840298161","0.9229238968","1.0042915851","1.0844297409","1.0844297409","1.0844297409","1.0844297409","3.0013593761","3.0013593761","3.0013593761","3.0013593761","3.0013593761","3.0013593761","3.0013593761","3.0013593761","3.0013593761","3.0013593761","3.0013593761","3.0013593761","3.0013593761","3.0013593761","3.0013593761","2.9116590466","3.0740126589","4.6419542483","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0768235766975","10.7567367248511","10.4013766466578","9.0478720647649","8.79793064709631","8.66739002585687","8.73020022144685","8.77011998938385","","","",
"Timor-Leste","TLS","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1706484642","0.1706484642","0.1706484642","0.1706484642","0.1706484642","0.1706484642","0.1706484642","0.1706484642","0.1706484642","0.1706484642","0.1706484642","0.1706484642","0.1706484642","0.1706484642","0.1706484642","0.1706484642","0.1706484642","0.1706484642","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.64993594616175","2.57922908426093","2.63116351178424","5.10745177328439","5.54826730190241","5.12759533653164","4.72893066277222","5.03423213097378","","","",
"Tonga","TON","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.92706019922405","1.92450129121222","1.92090266410862","1.92065271973925","1.92975731337929","1.9499378318163","1.93376899420717","1.84561466227775","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.6261409248626","6.33977460383515","6.66415971918172","6.7794504056094","6.6141967987634","6.92057132180012","6.73862218569062","6.79030983044272","","","",
"Trinidad and Tobago","TTO","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.5824915825","31.563876652","31.5459459459","31.5286624204","31.9800124922","32.4142156863","32.832230908","33.2349468713","33.6231884058","33.6256215142","33.6280546227","33.6308706399","33.6329208395","33.635559487","33.6377870564","33.6377870564","33.6377870564","33.6377870564","33.6377870564","33.6377870564","33.6377870564","33.6377870564","33.6377870564","33.6377870564","33.6377870564","","","",
"Tunisia","TUN","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7967479675","2.9161443557","3.0390253698","3.1655458189","3.29586982","3.4301715086","3.5683821439","3.710923399","3.8580020537","4.0098382649","4.1666666667","4.1666666667","4.2609221205","4.3522611357","4.4408170099","4.5267150396","4.6100731113","4.6910022414","4.7696070696","4.8459863099","4.9202331646","4.9924357035","4.3092790788","3.6622688873","3.0486102581","2.4657892158","1.9115382573","2.4889380531","1.1933310791","1.7655330452","1.7254836372","1.7254836372","","","",
"Turkiye","TUR","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0759493671","10.0581501502","9.0820407765","8.1451111807","7.2450488348","6.3797196906","5.5471512869","4.7455177398","3.7338074676","6.3602501933","8.7406365822","11.0773352568","3.3389710295","3.3093945388","3.2813590877","3.2890213156","3.1278267079","3.3374795113","3.4995055291","3.5495495495","3.7120662869","4.094727594","4.5959073796","3.0129189223","1.7235139001","1.8220874273","1.8444932188","1.8209469805","1.8815645338","2","","","",
"Tuvalu","TUV","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6663861303","1.2724034466","1.0295910164","0.8649483751","0.7459609401","0.6559508819","0.5854818119","0.5288133798","0.4822530864","0.4822530864","0.4822530864","0.4822530864","0.4822530864","0.4822530864","0.4822530864","0.4822530864","0.4822530864","0.4822530864","0.4822530864","0.4822530864","0.4822530864","0.4822530864","0.4822530864","0.4822530864","0.4822530864","0.4822530864","0.4822530864","0.4822530864","","","",
"Uganda","UGA","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","8","8.5193161055","9.0171267894","9.4947407964","9.9533627884","10.3941034898","10.8179886686","11.2259671068","11.6189176899","11.9976557267","12.3629385965","12.7154708037","13.0559085133","13.3848636269","13.7029074529","14.0105740181","14.3083630598","14.5967427345","14.8761520737","15.1470032142","15.4096834264","15.664556962","15.911966739","16.152235881","16.3856691254","16.6125541126","16.8331625683","17.0477513896","17.2565636424","17.4598294802","17.6577669903","15.0763220719","12.7229982022","11.4531138153","10.4404087935","9.6139402133","8.9266607563","8.3461392057","7.8492935636","7.8492935636","7.8492935636","7.8492935636","7.8492935636","7.8492935636","7.8492935636","7.8492935636","7.8492935636","7.8492935636","7.8492935636","7.8492935636","7.8492935636","7.8492935636","","","",
"Ukraine","UKR","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.9230769231","51.9161640772","51.9130109671","51.9095944952","51.9058802276","51.9018274543","51.8973876905","51.8925027277","51.8927789934","51.2226366326","50.5081635534","49.7378167284","48.9047752309","48.0106100796","48.0007448988","48.0009788424","48.0001070893","47.9997851397","47.9865319865","46.9867466867","45.8431581349","44.5415734905","43.0468204053","43.1205967675","43.3279253701","36.4845563292","36.4845563292","38.6429345862","40.9321175279","40.9362650724","","","",
"Upper middle income","UMC","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.6524340839289","14.2238984000907","13.7324248426009","13.308094304678","13.16610111405","12.6608774958835","11.5346218154529","11.6489259348979","","","",
"Uruguay","URY","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","3","2.8843167702","2.7928397636","2.7186910006","2.6573728083","2.6058201058","2.5618720902","2.5239616613","2.490924621","2.4618780096","2.4361400189","2.4131757966","2.3925598777","2.3739495798","2.3570658037","2.3416789396","2.3275983641","2.3146645022","2.3027427532","2.2917187891","2.2814948764","2.2719869707","2.2631224008","2.2548380083","2.2470786399","2.2397959184","2.2329472329","2.2264949048","2.2204054938","2.2146492185","2.2091994693","2.204032397","2.1991265642","2.1944626474","2.1900231833","2.1857923497","2.1857923497","2.1857923497","2.1857923497","2.1857923497","2.1857923497","2.1857923497","2.1857923497","2.1857923497","2.1857923497","2.1857923497","2.1857923497","2.1857923497","2.1857923497","2.1857923497","2.1857923497","2.1857923497","2.1857923497","2.1857923497","2.1857923497","2.1857923497","2.1857923497","","","",
"United States","USA","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.3386915086","54.2472146338","54.155737759","54.0642608842","53.9727840094","53.8813071346","53.7898302598","53.698353385","53.6068765102","53.5153996354","53.4239227606","53.5890328757","53.7537730396","53.9181444945","54.0821484767","54.2457862172","53.6969674813","53.1164190333","52.5013073035","51.8484509741","51.1542659445","50.417949846","49.6557017076","48.8661270372","48.0477295326","47.1989016183","47.1989016183","47.1989016183","47.1989016183","47.1989016183","47.1989016183","47.1989016183","","","",
"Uzbekistan","UZB","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.8999224873","2.1931476364","2.4827737067","2.7688665572","3.0514904498","3.3307080977","3.606580711","3.8791680423","3.5963657777","3.302453251","2.9967626214","2.6785714286","2.8091517522","2.9419479812","3.077017003","3.214417669","3.3542108805","3.4964596779","3.6412293363","3.7885874649","3.9386041124","3.5530325015","3.8746334311","3.6162988115","3.517133846","3.4089224841","3.4774289285","4.1409005543","","","",
"St. Vincent and the Grenadines","VCT","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0235238767","0.0235238767","0.0235238767","0.0235238767","0.0235238767","0.0235238767","0.0235238767","0.0235238767","0.0235238767","","","",
"Venezuela, RB","VEN","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","11","10.7546569702","10.5276382288","10.3169647616","10.1209326288","9.9380667769","9.7670838553","9.6068620534","9.4564164589","9.3148787937","9.1814806448","9.0555395087","8.9364471116","8.8236595847","8.7166891605","8.6150971202","8.5184877802","8.4265033413","8.3388194607","8.2551414311","8.175200871","8.0987528499","8.0255733814","7.9554572312","7.8882159955","7.8236764096","7.7616788579","7.7020760555","7.6447318802","7.5895203344","7.5363246213","6.3822007252","5.5795374504","4.9890061009","4.5363272018","4.1782759147","3.812787473","3.5060968873","3.5060968873","3.5060968873","3.5060968873","3.5060968873","3.5060968873","3.5060968873","3.5060968873","3.5060968873","3.5060968873","3.5060968873","3.5060968873","3.5060968873","3.5060968873","3.5060968873","","","",
"British Virgin Islands","VGB","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Viet Nam","VNM","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","3.9619651347","4.5091759443","5.0166568685","5.4885831797","5.9285649036","6.3397393417","6.2257629042","6.1177495122","6.0152431312","5.9178330721","5.8251484918","5.6532879158","5.4939795456","5.345896665","5.2078931659","5.0789738267","4.958270273","4.8450213921","4.7385572683","4.6382859206","4.5436822904","4.3668051321","4.1994508593","4.0408705782","3.8903919147","3.7474094843","3.7474094843","3.7474094843","3.7474094843","3.7474094843","3.7474094843","3.7474094843","3.7474094843","3.7474094843","3.7474094843","3.7474094843","3.7474094843","3.7474094843","3.7474094843","3.7474094843","3.7474094843","3.7474094843","","","",
"Vanuatu","VUT","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.9746438680047","16.5102820205601","16.188539365849","16.212995296782","16.1480050447794","15.7647436262583","15.2759890632784","15.1193344857501","","","",
"Samoa","WSM","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kosovo","XKX","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0572987722","1.1648986169","1.2691697515","1.3702642885","1.4683252116","1.5634870499","1.655876494","1.7456129586","1.8328090975","1.9175712752","2","1.9632974075","1.9272937103","1.891969134","1.8573046433","1.8232819074","1.8232819074","1.8232819074","1.8232819074","1.8232819074","1.8232819074","1.8232819074","1.8232819074","1.8232819074","1.8232819074","1.8232819074","1.8232819074","1.8232819074","1.8232819074","1.8232819074","1.8232819074","1.8232819074","","","",
"South Africa","ZAF","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8798557367","10.4236596208","9.9618140603","9.4942134591","9.0207495725","8.5413114246","8.4778271259","8.4149945559","8.3515113743","8.2878102076","8.2238899312","8.4311613926","8.6318952665","8.8263960555","9.0149496409","9.1978246847","9.3752739066","9.5475352493","9.7148329432","9.8773784799","10.0353715042","10.1890006324","10.338444203","10.4838709677","15.2663934426","19.2390139335","20.6824146982","21.1558307534","20.5037783375","22.4867724868","21.3145261542","21.2405631504","","","",
"Zambia","ZMB","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.1247853463","6.51607298","6.9167643611","7.0981416671","7.2828574271","7.4710046694","7.6626799108","7.8579833222","8.057018903","8.16198399","8.2697201018","8.2697201018","8.2697201018","8.2697201018","8.2697201018","8.2697201018","8.2697201018","8.2697201018","8.2697201018","8.2697201018","8.2697201018","8.2697201018","8.2697201018","8.2697201018","8.2697201018","8.2697201018","8.2697201018","8.2697201018","8.2697201018","8.2697201018","","","",
"Zimbabwe","ZWE","Annual freshwater withdrawals, industry (% of total freshwater withdrawal)","ER.H2O.FWIN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.9672131148","6.9908386187","7.0086526576","7.022564667","7.0337301587","7.0428893905","7.0505385253","7.0570225794","7.0625889047","7.067419462","7.0716510903","7.075388677","7.078713969","7.0816916207","7.0843734398","7.0868014269","6.9004413928","6.702100734","6.4905857741","6.2645388153","6.0224089636","5.5887295364","5.1496912596","4.7051941891","4.2551358801","3.7994113079","3.3379127869","2.8705298849","2.3971493359","2.3929211865","2.437782636","2.1570874424","1.920371177","1.656971738","1.656971738","","","",
